seed,dimension,family,trial,translation_error,relative_error,additive_control_shift
8,5,simplex,0,2.6645352591003757e-15,3.552713678800501e-15,2.9998923924136704
8,5,simplex,1,0.0,3.552713678800501e-15,5.09856221756354
8,5,simplex,2,8.881784197001252e-16,1.7763568394002505e-15,4.292414101731865
8,5,simplex,3,0.0,1.7763568394002505e-15,2.7727001113773895
8,5,simplex,4,1.7763568394002505e-15,2.6645352591003757e-15,0.027809258120264246
8,5,simplex,5,0.0,4.440892098500626e-15,0.8294680052289252
8,5,simplex,6,4.440892098500626e-15,8.881784197001252e-16,3.80718843917953
8,5,simplex,7,9.992007221626409e-16,4.440892098500626e-16,1.1690436485836138
8,5,simplex,8,1.7763568394002505e-15,2.6645352591003757e-15,1.2320654219974827
8,5,simplex,9,0.0,1.7763568394002505e-15,1.0841234641348834
8,5,simplex,10,2.220446049250313e-15,1.3322676295501878e-15,2.0276901366669833
8,5,simplex,11,3.552713678800501e-15,2.6645352591003757e-15,5.21744057317035
8,5,simplex,12,0.0,8.881784197001252e-16,0.2930183552912169
8,5,simplex,13,2.6645352591003757e-15,2.220446049250313e-15,3.3294724573375447
8,5,simplex,14,0.0,3.552713678800501e-15,4.47309515454991
8,5,simplex,15,4.440892098500626e-15,3.552713678800501e-15,1.5838932983378058
8,5,simplex,16,3.552713678800501e-15,0.0,5.0542662401418355
8,5,simplex,17,1.7763568394002505e-15,2.6645352591003757e-15,2.436334548806883
8,5,simplex,18,3.552713678800501e-15,0.0,0.4099850703356793
8,5,simplex,19,3.552713678800501e-15,0.0,5.4781140998957945
8,5,random,0,8.881784197001252e-16,2.6645352591003757e-15,1.167055213157667
8,5,random,1,1.7763568394002505e-15,1.7763568394002505e-15,8.251443992520471
8,5,random,2,1.7763568394002505e-15,2.6645352591003757e-15,1.5692639263517805
8,5,random,3,1.7763568394002505e-15,1.7763568394002505e-15,1.1407531018356565
8,5,random,4,1.7763568394002505e-15,1.7763568394002505e-15,1.4467155946132664
8,5,random,5,0.0,3.552713678800501e-15,1.4522562391735505
8,5,random,6,3.552713678800501e-15,0.0,2.339335597901453
8,5,random,7,4.440892098500626e-16,1.7763568394002505e-15,0.9689736426114273
8,5,random,8,7.771561172376096e-16,2.4424906541753444e-15,2.237321186859546
8,5,random,9,0.0,1.7763568394002505e-15,4.81085097069472
8,5,random,10,4.440892098500626e-16,6.661338147750939e-16,2.0762923824349357
8,5,random,11,2.6645352591003757e-15,8.881784197001252e-16,0.48661632322079384
8,5,random,12,7.105427357601002e-15,0.0,1.2431398471962751
8,5,random,13,3.9968028886505635e-15,4.440892098500626e-16,1.9055885856174868
8,5,random,14,1.7763568394002505e-15,4.440892098500626e-15,1.4779753530802928
8,5,random,15,3.552713678800501e-15,2.220446049250313e-15,9.393245308253857
8,5,random,16,1.7763568394002505e-15,0.0,0.21887163552457878
8,5,random,17,8.881784197001252e-16,0.0,4.736436326466411
8,5,random,18,5.329070518200751e-15,8.881784197001252e-16,2.8220563145857653
8,5,random,19,5.329070518200751e-15,1.7763568394002505e-15,2.495413033351639
8,8,simplex,0,3.1086244689504383e-15,3.552713678800501e-15,0.3088511915819083
8,8,simplex,1,1.7763568394002505e-15,8.881784197001252e-16,10.551504130525949
8,8,simplex,2,0.0,3.552713678800501e-15,2.931910104738897
8,8,simplex,3,1.7763568394002505e-15,2.6645352591003757e-15,3.1758031084681804
8,8,simplex,4,3.552713678800501e-15,1.7763568394002505e-15,5.693120497670819
8,8,simplex,5,3.552713678800501e-15,7.105427357601002e-15,0.3832388844485166
8,8,simplex,6,0.0,3.552713678800501e-15,8.020330420146358
8,8,simplex,7,3.552713678800501e-15,0.0,3.117095756072459
8,8,simplex,8,3.552713678800501e-15,3.552713678800501e-15,0.22106765576747023
8,8,simplex,9,1.7763568394002505e-15,5.329070518200751e-15,0.01753404568203365
8,8,simplex,10,3.552713678800501e-15,0.0,0.3870237717420686
8,8,simplex,11,4.440892098500626e-15,1.7763568394002505e-15,2.5420751624823055
8,8,simplex,12,5.329070518200751e-15,1.3322676295501878e-15,0.7940085865577373
8,8,simplex,13,7.105427357601002e-15,7.105427357601002e-15,4.14248499976749
8,8,simplex,14,1.7763568394002505e-15,8.881784197001252e-16,5.590764434601674
8,8,simplex,15,3.552713678800501e-15,0.0,1.1463211872857357
8,8,simplex,16,0.0,7.105427357601002e-15,4.721455153921752
8,8,simplex,17,7.105427357601002e-15,3.552713678800501e-15,3.87300283296063
8,8,simplex,18,7.105427357601002e-15,2.6645352591003757e-15,0.45999513388791513
8,8,simplex,19,1.7763568394002505e-15,0.0,0.8075634780152114
8,8,random,0,1.7763568394002505e-15,1.7763568394002505e-15,2.1687555983614004
8,8,random,1,3.552713678800501e-15,0.0,2.9577519070306053
8,8,random,2,7.105427357601002e-15,0.0,2.646972028418773
8,8,random,3,5.329070518200751e-15,3.552713678800501e-15,0.29906334058520656
8,8,random,4,0.0,0.0,4.538694331210209
8,8,random,5,4.440892098500626e-16,2.220446049250313e-15,4.541424898881857
8,8,random,6,2.6645352591003757e-15,1.7763568394002505e-15,0.7140285540691522
8,8,random,7,3.552713678800501e-15,3.552713678800501e-15,2.101169827753246
8,8,random,8,2.6645352591003757e-15,3.552713678800501e-15,0.6504528076873157
8,8,random,9,1.3322676295501878e-15,2.220446049250313e-15,5.682438993363931
8,8,random,10,1.7763568394002505e-15,0.0,3.5973845272305454
8,8,random,11,0.0,0.0,4.72000707643172
8,8,random,12,1.7763568394002505e-15,0.0,0.4903398898639537
8,8,random,13,4.440892098500626e-16,2.220446049250313e-15,2.957875909844006
8,8,random,14,4.440892098500626e-15,1.7763568394002505e-15,3.099199678222405
8,8,random,15,4.551914400963142e-15,3.552713678800501e-15,1.3009550418560423
8,8,random,16,7.105427357601002e-15,5.329070518200751e-15,0.5104298799195561
8,8,random,17,4.440892098500626e-15,4.440892098500626e-15,2.2745331789186025
8,8,random,18,3.552713678800501e-15,3.552713678800501e-15,5.724620293596345
8,8,random,19,8.881784197001252e-16,3.552713678800501e-15,6.287808358283527
9,1,simplex,0,8.881784197001252e-16,4.440892098500626e-16,0.17036385549200617
9,1,simplex,1,1.7763568394002505e-15,8.881784197001252e-16,0.005271527154965483
9,1,simplex,2,8.881784197001252e-16,1.3322676295501878e-15,3.064368223058869
9,1,simplex,3,4.440892098500626e-16,2.220446049250313e-16,0.006347332311758436
9,1,simplex,4,6.661338147750939e-16,4.440892098500626e-16,0.6429742314339597
9,1,simplex,5,2.6645352591003757e-15,8.881784197001252e-16,0.40462821532664783
9,1,simplex,6,5.551115123125783e-16,3.3306690738754696e-16,3.4168089474548564
9,1,simplex,7,0.0,1.7763568394002505e-15,2.5114216579573263
9,1,simplex,8,2.220446049250313e-16,2.220446049250313e-16,0.01863083324329251
9,1,simplex,9,1.7763568394002505e-15,0.0,1.6027099352766152
9,1,simplex,10,4.440892098500626e-16,8.881784197001252e-16,0.39575954134872493
9,1,simplex,11,4.440892098500626e-16,8.881784197001252e-16,0.5841580287924053
9,1,simplex,12,6.661338147750939e-16,1.4432899320127035e-15,1.6833558231887586
9,1,simplex,13,8.881784197001252e-16,8.881784197001252e-16,2.4129536576773285
9,1,simplex,14,1.7763568394002505e-15,1.7763568394002505e-15,0.6992743976912887
9,1,simplex,15,4.440892098500626e-16,4.440892098500626e-16,3.2588295462987826
9,1,simplex,16,6.661338147750939e-16,2.220446049250313e-16,0.36441720315751525
9,1,simplex,17,4.440892098500626e-16,1.7763568394002505e-15,7.936445418627148
9,1,simplex,18,6.661338147750939e-16,8.881784197001252e-16,1.6459691486298684
9,1,simplex,19,4.440892098500626e-16,4.440892098500626e-16,0.1423200360652377
9,1,random,0,0.0,0.0,0.41950440235461883
9,1,random,1,4.440892098500626e-16,8.881784197001252e-16,1.5316837977592908
9,1,random,2,1.1102230246251565e-16,5.551115123125783e-16,0.1825328829655094
9,1,random,3,0.0,0.0,5.0701599321634205e-05
9,1,random,4,1.7763568394002505e-15,1.7763568394002505e-15,0.07982543923404783
9,1,random,5,0.0,0.0,0.015679568054945747
9,1,random,6,0.0,1.7763568394002505e-15,1.3392297667078026
9,1,random,7,4.440892098500626e-16,2.220446049250313e-16,0.0914195092192367
9,1,random,8,8.881784197001252e-16,1.7763568394002505e-15,1.8453704286953192
9,1,random,9,8.881784197001252e-16,0.0,2.158350853227363
9,1,random,10,0.0,0.0,0.6679604804741182
9,1,random,11,8.881784197001252e-16,8.881784197001252e-16,0.479313123715869
9,1,random,12,8.881784197001252e-16,8.881784197001252e-16,0.9660504258162952
9,1,random,13,8.881784197001252e-16,0.0,1.1969535873902366
9,1,random,14,1.3322676295501878e-15,4.440892098500626e-16,1.2166945063972125
9,1,random,15,0.0,8.881784197001252e-16,0.01896984316731931
9,1,random,16,4.440892098500626e-16,4.440892098500626e-16,2.6275903262556604
9,1,random,17,1.1102230246251565e-16,3.3306690738754696e-16,0.29578976315102956
9,1,random,18,8.881784197001252e-16,4.440892098500626e-16,0.5295553062547231
9,1,random,19,1.1102230246251565e-15,3.3306690738754696e-16,0.002920329186004267
9,2,simplex,0,0.0,0.0,0.15251873566878515
9,2,simplex,1,1.7763568394002505e-15,1.7763568394002505e-15,0.311752247284403
9,2,simplex,2,1.7763568394002505e-15,1.7763568394002505e-15,4.541595953785533
9,2,simplex,3,1.1102230246251565e-15,0.0,1.3882079661754005
9,2,simplex,4,2.6645352591003757e-15,1.7763568394002505e-15,3.2551421403623735
9,2,simplex,5,1.7763568394002505e-15,1.3322676295501878e-15,0.12689815639897617
9,2,simplex,6,2.220446049250313e-16,8.881784197001252e-16,1.6749883390329892
9,2,simplex,7,2.6645352591003757e-15,1.7763568394002505e-15,0.23756759344302125
9,2,simplex,8,2.6645352591003757e-15,8.881784197001252e-16,0.8671354893482999
9,2,simplex,9,1.7763568394002505e-15,0.0,0.09568222119660774
9,2,simplex,10,1.3322676295501878e-15,4.440892098500626e-16,3.3957615821299747
9,2,simplex,11,0.0,8.881784197001252e-16,1.3167645656379383
9,2,simplex,12,4.440892098500626e-16,0.0,0.5231960089584256
9,2,simplex,13,4.440892098500626e-16,1.9984014443252818e-15,0.20723426100996534
9,2,simplex,14,0.0,4.440892098500626e-16,0.16404159478728886
9,2,simplex,15,0.0,8.881784197001252e-16,1.7667659930149142
9,2,simplex,16,8.881784197001252e-16,8.881784197001252e-16,1.4712769065554419
9,2,simplex,17,3.552713678800501e-15,0.0,7.028846151234003
9,2,simplex,18,0.0,0.0,7.521930771462751
9,2,simplex,19,1.7763568394002505e-15,0.0,0.02270140955992872
9,2,random,0,0.0,1.7763568394002505e-15,0.7475995379315172
9,2,random,1,0.0,1.7763568394002505e-15,0.024484824907066383
9,2,random,2,8.881784197001252e-16,4.440892098500626e-16,0.6685579941213966
9,2,random,3,1.7763568394002505e-15,0.0,3.748281499256123
9,2,random,4,8.881784197001252e-16,1.7763568394002505e-15,0.5436058885140227
9,2,random,5,2.6645352591003757e-15,4.440892098500626e-16,1.3456444216294443
9,2,random,6,3.552713678800501e-15,3.552713678800501e-15,0.30199043056931174
9,2,random,7,8.881784197001252e-16,4.440892098500626e-16,3.661982869096736
9,2,random,8,0.0,0.0,0.16560216343614442
9,2,random,9,0.0,3.552713678800501e-15,0.9758718468393557
9,2,random,10,1.7763568394002505e-15,1.7763568394002505e-15,0.27057480553207114
9,2,random,11,1.7763568394002505e-15,8.881784197001252e-16,0.6030618090864941
9,2,random,12,8.881784197001252e-16,8.881784197001252e-16,0.8534271858953133
9,2,random,13,2.6645352591003757e-15,1.7763568394002505e-15,0.03601240379161563
9,2,random,14,1.7763568394002505e-15,0.0,2.978493668472762
9,2,random,15,2.6645352591003757e-15,2.6645352591003757e-15,1.22152786384002
9,2,random,16,1.7763568394002505e-15,8.881784197001252e-16,1.8730196682283413
9,2,random,17,1.7763568394002505e-15,0.0,0.8418391348948404
9,2,random,18,1.7763568394002505e-15,8.881784197001252e-16,1.511940961277027
9,2,random,19,1.7763568394002505e-15,1.7763568394002505e-15,0.49229397116598506
9,3,simplex,0,2.6645352591003757e-15,1.7763568394002505e-15,3.2953648786628023
9,3,simplex,1,1.7763568394002505e-15,1.7763568394002505e-15,5.7469828514092285
9,3,simplex,2,2.6645352591003757e-15,0.0,1.9207393467121747
9,3,simplex,3,1.7763568394002505e-15,2.6645352591003757e-15,2.4787151469144106
9,3,simplex,4,3.9968028886505635e-15,3.9968028886505635e-15,4.638299126067203
9,3,simplex,5,1.7763568394002505e-15,1.7763568394002505e-15,2.4793730070102384
9,3,simplex,6,3.552713678800501e-15,1.7763568394002505e-15,2.60227151774977
9,3,simplex,7,2.4424906541753444e-15,4.440892098500626e-16,0.35085597196452056
9,3,simplex,8,1.7763568394002505e-15,0.0,0.21706281655086457
9,3,simplex,9,1.3322676295501878e-15,4.440892098500626e-16,0.2796955885692718
9,3,simplex,10,8.881784197001252e-16,0.0,0.4727755265921374
9,3,simplex,11,2.220446049250313e-15,4.440892098500626e-16,2.2621712970760406
9,3,simplex,12,1.7763568394002505e-15,3.552713678800501e-15,1.7054194324287337
9,3,simplex,13,2.6645352591003757e-15,1.7763568394002505e-15,1.504955659522217
9,3,simplex,14,0.0,1.7763568394002505e-15,2.4083297147779916
9,3,simplex,15,0.0,1.7763568394002505e-15,0.4668709246126852
9,3,simplex,16,4.440892098500626e-16,8.881784197001252e-16,0.41004525859245433
9,3,simplex,17,8.881784197001252e-16,4.440892098500626e-16,0.6874718146213112
9,3,simplex,18,2.6645352591003757e-15,8.881784197001252e-16,1.3564031253956443
9,3,simplex,19,3.552713678800501e-15,0.0,1.1322427933447408
9,3,random,0,0.0,1.7763568394002505e-15,3.807193051282562
9,3,random,1,3.1086244689504383e-15,8.881784197001252e-16,1.3892879030970597
9,3,random,2,0.0,8.881784197001252e-16,0.7872347724484214
9,3,random,3,2.9976021664879227e-15,7.771561172376096e-16,2.0036418747488582
9,3,random,4,8.881784197001252e-16,0.0,0.4441342265799406
9,3,random,5,4.440892098500626e-16,1.7763568394002505e-15,0.17163507133296108
9,3,random,6,3.552713678800501e-15,3.552713678800501e-15,2.334830139299271
9,3,random,7,3.552713678800501e-15,1.7763568394002505e-15,1.8283352609004382
9,3,random,8,1.7763568394002505e-15,3.552713678800501e-15,3.304513912786369
9,3,random,9,4.440892098500626e-16,1.3322676295501878e-15,3.5469580927381656
9,3,random,10,0.0,1.7763568394002505e-15,0.37347725240746854
9,3,random,11,3.552713678800501e-15,3.552713678800501e-15,0.8760510832483668
9,3,random,12,0.0,1.7763568394002505e-15,0.8486249587525663
9,3,random,13,2.220446049250313e-15,8.881784197001252e-16,4.706340663102008
9,3,random,14,1.1102230246251565e-15,4.440892098500626e-16,4.5408256433771115
9,3,random,15,1.3322676295501878e-15,2.220446049250313e-15,4.841002024556566
9,3,random,16,0.0,8.881784197001252e-16,1.352580252930963
9,3,random,17,2.6645352591003757e-15,8.881784197001252e-16,0.6314265030731647
9,3,random,18,3.552713678800501e-15,0.0,0.03313113244034582
9,3,random,19,3.552713678800501e-15,1.7763568394002505e-15,3.0994583031497314
9,4,simplex,0,0.0,0.0,0.9503597499220291
9,4,simplex,1,3.552713678800501e-15,8.881784197001252e-16,3.0085867156958663
9,4,simplex,2,0.0,1.7763568394002505e-15,3.8282384301385974
9,4,simplex,3,0.0,1.7763568394002505e-15,2.2690030734854574
9,4,simplex,4,0.0,1.7763568394002505e-15,0.8493949065717956
9,4,simplex,5,8.881784197001252e-16,1.3322676295501878e-15,0.3932898012693151
9,4,simplex,6,3.9968028886505635e-15,1.3322676295501878e-15,1.4472686367223488
9,4,simplex,7,0.0,0.0,0.8348737007319258
9,4,simplex,8,8.881784197001252e-16,3.552713678800501e-15,5.983654692472843
9,4,simplex,9,8.881784197001252e-16,3.552713678800501e-15,2.5366592468650637
9,4,simplex,10,1.7763568394002505e-15,0.0,1.9227279247032243
9,4,simplex,11,8.881784197001252e-16,0.0,2.8633518594828686
9,4,simplex,12,3.552713678800501e-15,0.0,5.314683399273321
9,4,simplex,13,3.552713678800501e-15,8.881784197001252e-16,0.740311371963152
9,4,simplex,14,1.7763568394002505e-15,4.440892098500626e-16,7.686948291683748
9,4,simplex,15,3.552713678800501e-15,3.552713678800501e-15,3.9980612195217233
9,4,simplex,16,1.5543122344752192e-15,1.3322676295501878e-15,0.66604917122811
9,4,simplex,17,0.0,5.329070518200751e-15,1.1773841378142933
9,4,simplex,18,8.881784197001252e-16,1.7763568394002505e-15,0.9903715740906662
9,4,simplex,19,0.0,0.0,0.23155925480705264
9,4,random,0,1.7763568394002505e-15,1.7763568394002505e-15,3.398886172897761
9,4,random,1,0.0,2.6645352591003757e-15,1.1141891779104256
9,4,random,2,2.6645352591003757e-15,8.881784197001252e-16,2.380294082508918
9,4,random,3,8.881784197001252e-16,4.440892098500626e-16,3.149003677032745
9,4,random,4,3.552713678800501e-15,0.0,2.188214691012959
9,4,random,5,3.552713678800501e-15,4.440892098500626e-15,1.9524313310454033
9,4,random,6,1.3322676295501878e-15,1.3322676295501878e-15,3.5190470538713505
9,4,random,7,3.552713678800501e-15,3.552713678800501e-15,4.187716608631426
9,4,random,8,3.552713678800501e-15,1.7763568394002505e-15,0.5537251954310918
9,4,random,9,3.552713678800501e-15,0.0,1.9715225332783035
9,4,random,10,3.552713678800501e-15,0.0,3.323868949440623
9,4,random,11,0.0,0.0,8.744315769464109
9,4,random,12,0.0,1.7763568394002505e-15,6.17589409671946
9,4,random,13,7.105427357601002e-15,1.7763568394002505e-15,2.6633250811885176
9,4,random,14,8.881784197001252e-16,2.6645352591003757e-15,2.686948945908636
9,4,random,15,0.0,1.7763568394002505e-15,0.2064782354135204
9,4,random,16,1.7763568394002505e-15,0.0,5.011955232363903
9,4,random,17,3.1086244689504383e-15,1.7763568394002505e-15,4.178559318585457
9,4,random,18,2.6645352591003757e-15,1.7763568394002505e-15,6.338874237616125
9,4,random,19,8.881784197001252e-16,1.7763568394002505e-15,1.8707438959401301
9,5,simplex,0,8.881784197001252e-16,1.7763568394002505e-15,2.6022083391372632
9,5,simplex,1,0.0,0.0,7.617298790370022
9,5,simplex,2,1.7763568394002505e-15,1.7763568394002505e-15,3.616384169965478
9,5,simplex,3,0.0,1.7763568394002505e-15,2.4101150159108826
9,5,simplex,4,0.0,1.7763568394002505e-15,3.565060758354818
9,5,simplex,5,0.0,0.0,0.39519844916427616
9,5,simplex,6,1.7763568394002505e-15,1.7763568394002505e-15,3.652158732287873
9,5,simplex,7,2.6645352591003757e-15,4.440892098500626e-15,1.6406340926166791
9,5,simplex,8,1.7763568394002505e-15,8.881784197001252e-16,2.657039402959242
9,5,simplex,9,3.552713678800501e-15,3.552713678800501e-15,3.278227789858228
9,5,simplex,10,1.7763568394002505e-15,3.552713678800501e-15,1.5531088656787517
9,5,simplex,11,8.881784197001252e-16,2.6645352591003757e-15,3.626257024431631
9,5,simplex,12,3.552713678800501e-15,4.440892098500626e-15,0.3127318692358614
9,5,simplex,13,1.7763568394002505e-15,1.7763568394002505e-15,3.367318255167987
9,5,simplex,14,2.6645352591003757e-15,8.881784197001252e-16,2.734682455063691
9,5,simplex,15,1.9984014443252818e-15,2.220446049250313e-16,1.3605562339935773
9,5,simplex,16,8.881784197001252e-16,3.552713678800501e-15,7.32130311637642
9,5,simplex,17,8.881784197001252e-16,0.0,2.236548220830315
9,5,simplex,18,5.329070518200751e-15,1.7763568394002505e-15,1.2345156801266945
9,5,simplex,19,8.881784197001252e-16,0.0,1.7288960595245584
9,5,random,0,1.7763568394002505e-15,1.7763568394002505e-15,2.08807259247925
9,5,random,1,7.105427357601002e-15,3.552713678800501e-15,7.145407953600461
9,5,random,2,3.552713678800501e-15,1.3322676295501878e-15,3.7828127204280193
9,5,random,3,8.881784197001252e-16,2.6645352591003757e-15,3.2910336995778593
9,5,random,4,0.0,1.7763568394002505e-15,2.4496807758465167
9,5,random,5,4.440892098500626e-16,8.881784197001252e-16,2.1865346718261733
9,5,random,6,8.881784197001252e-16,8.881784197001252e-16,1.306090926636223
9,5,random,7,0.0,3.552713678800501e-15,4.811022184383717
9,5,random,8,8.881784197001252e-16,1.7763568394002505e-15,8.101413167602079
9,5,random,9,6.217248937900877e-15,8.881784197001252e-16,5.486376404217765
9,5,random,10,4.440892098500626e-16,1.3322676295501878e-15,6.371011008207962
9,5,random,11,3.552713678800501e-15,1.7763568394002505e-15,1.6547440705940026
9,5,random,12,2.6645352591003757e-15,3.552713678800501e-15,2.3100915578445296
9,5,random,13,1.7763568394002505e-15,0.0,0.8364709729406172
9,5,random,14,4.440892098500626e-16,0.0,1.0505458230331968
9,5,random,15,2.6645352591003757e-15,1.7763568394002505e-15,3.8607620241410316
9,5,random,16,0.0,0.0,3.28683943338271
9,5,random,17,2.220446049250313e-15,2.220446049250313e-15,0.5020199425856227
9,5,random,18,3.552713678800501e-15,3.552713678800501e-15,0.5172103807776978
9,5,random,19,4.440892098500626e-16,2.6645352591003757e-15,1.4313198589176395
9,8,simplex,0,7.105427357601002e-15,7.105427357601002e-15,0.4380647671923441
9,8,simplex,1,0.0,0.0,6.689410393353974
9,8,simplex,2,0.0,3.552713678800501e-15,4.955434644246068
9,8,simplex,3,7.105427357601002e-15,0.0,2.4808268247863836
9,8,simplex,4,3.552713678800501e-15,1.0658141036401503e-14,1.4894158414708087
9,8,simplex,5,0.0,0.0,10.478109364367981
9,8,simplex,6,0.0,8.881784197001252e-16,4.789025123126052
9,8,simplex,7,5.329070518200751e-15,1.7763568394002505e-15,2.973664540932404
9,8,simplex,8,0.0,3.552713678800501e-15,5.175452636751025
9,8,simplex,9,0.0,1.0658141036401503e-14,4.341421378390653
9,8,simplex,10,1.7763568394002505e-15,1.7763568394002505e-15,2.226050845754372
9,8,simplex,11,0.0,3.552713678800501e-15,3.0003820990229
9,8,simplex,12,3.552713678800501e-15,1.7763568394002505e-15,6.784523182586298
9,8,simplex,13,1.7763568394002505e-15,8.881784197001252e-16,2.600549622310396
9,8,simplex,14,4.440892098500626e-16,1.7763568394002505e-15,1.4242184907283644
9,8,simplex,15,3.552713678800501e-15,4.440892098500626e-16,7.383484645857898
9,8,simplex,16,1.7763568394002505e-15,0.0,1.1320174939639145
9,8,simplex,17,1.7763568394002505e-15,1.7763568394002505e-15,3.643720109579135
9,8,simplex,18,5.329070518200751e-15,3.552713678800501e-15,8.612649180341926
9,8,simplex,19,1.7763568394002505e-15,1.7763568394002505e-15,2.386963051447296
9,8,random,0,5.329070518200751e-15,1.7763568394002505e-15,0.6333230085854922
9,8,random,1,1.7763568394002505e-15,3.552713678800501e-15,0.4608929524051959
9,8,random,2,3.552713678800501e-15,1.0658141036401503e-14,2.8962017600416914
9,8,random,3,3.552713678800501e-15,1.7763568394002505e-15,1.000808475258978
9,8,random,4,1.7763568394002505e-15,2.6645352591003757e-15,0.5893605661998151
9,8,random,5,0.0,7.105427357601002e-15,4.74242000389205
9,8,random,6,3.552713678800501e-15,3.552713678800501e-15,4.094209630741922
9,8,random,7,2.220446049250313e-15,2.6645352591003757e-15,1.0183523001583978
9,8,random,8,1.7763568394002505e-15,3.552713678800501e-15,1.5138275520437574
9,8,random,9,1.7763568394002505e-15,0.0,4.020743099198242
9,8,random,10,1.7763568394002505e-15,2.6645352591003757e-15,5.108660753960265
9,8,random,11,2.6645352591003757e-15,4.440892098500626e-15,0.816519633744889
9,8,random,12,2.220446049250313e-15,6.661338147750939e-16,2.556242333906198
9,8,random,13,3.552713678800501e-15,1.7763568394002505e-15,0.5304507159872571
9,8,random,14,4.884981308350689e-15,3.1086244689504383e-15,0.26291779699014484
9,8,random,15,0.0,3.552713678800501e-15,0.2472089891270315
9,8,random,16,7.105427357601002e-15,3.552713678800501e-15,1.77790339156914
9,8,random,17,3.552713678800501e-15,3.552713678800501e-15,0.8226986599516835
9,8,random,18,0.0,2.220446049250313e-15,7.823405269961242
9,8,random,19,0.0,1.7763568394002505e-15,4.803636467641979
10,1,simplex,0,8.881784197001252e-16,1.7763568394002505e-15,0.09337051092373816
10,1,simplex,1,2.220446049250313e-16,4.440892098500626e-16,1.930804880851729
10,1,simplex,2,4.440892098500626e-16,4.440892098500626e-16,1.8799651812030813
10,1,simplex,3,4.440892098500626e-16,4.440892098500626e-16,0.09547374893680072
10,1,simplex,4,8.881784197001252e-16,0.0,1.2202140317332066
10,1,simplex,5,1.7763568394002505e-15,1.3322676295501878e-15,7.863305373945195e-06
10,1,simplex,6,2.220446049250313e-16,7.216449660063518e-16,1.2564519473657425
10,1,simplex,7,1.1102230246251565e-16,3.3306690738754696e-16,0.13550880467806614
10,1,simplex,8,8.881784197001252e-16,8.881784197001252e-16,0.30925685274825554
10,1,simplex,9,0.0,8.881784197001252e-16,0.033906696533030356
10,1,simplex,10,0.0,8.881784197001252e-16,0.35555255941013186
10,1,simplex,11,1.6653345369377348e-15,7.771561172376096e-16,2.1706169421265926
10,1,simplex,12,1.7763568394002505e-15,1.7763568394002505e-15,0.2776211472315899
10,1,simplex,13,8.881784197001252e-16,4.440892098500626e-16,4.329302725559127
10,1,simplex,14,0.0,0.0,0.9665240214394144
10,1,simplex,15,4.440892098500626e-16,1.1102230246251565e-16,0.18672826238475793
10,1,simplex,16,0.0,0.0,2.323857349447669
10,1,simplex,17,0.0,4.440892098500626e-16,2.3091391404377077
10,1,simplex,18,0.0,0.0,0.7997841830704111
10,1,simplex,19,0.0,8.881784197001252e-16,0.38597140473057423
10,1,random,0,0.0,4.440892098500626e-16,4.519618442830129
10,1,random,1,4.440892098500626e-16,6.661338147750939e-16,1.8996846112486967
10,1,random,2,4.440892098500626e-16,0.0,0.580908305506977
10,1,random,3,8.881784197001252e-16,8.881784197001252e-16,1.8567702129473584
10,1,random,4,1.7763568394002505e-15,0.0,0.3004154720713146
10,1,random,5,8.881784197001252e-16,4.440892098500626e-16,0.8492255230381751
10,1,random,6,2.220446049250313e-16,0.0,0.4898033335079228
10,1,random,7,0.0,6.661338147750939e-16,0.2618163574784971
10,1,random,8,0.0,4.440892098500626e-16,1.054395009483482
10,1,random,9,4.440892098500626e-16,8.881784197001252e-16,0.0017754458705585563
10,1,random,10,4.440892098500626e-16,4.440892098500626e-16,0.1359868227915424
10,1,random,11,1.7763568394002505e-15,8.881784197001252e-16,0.09127303204102333
10,1,random,12,1.7763568394002505e-15,1.3322676295501878e-15,0.0066556957755024015
10,1,random,13,8.881784197001252e-16,0.0,0.8962017475881101
10,1,random,14,1.7763568394002505e-15,0.0,0.33861549522316814
10,1,random,15,0.0,1.7763568394002505e-15,0.7944092535260747
10,1,random,16,0.0,4.440892098500626e-16,0.18786055854937178
10,1,random,17,0.0,8.881784197001252e-16,0.1450700013780617
10,1,random,18,0.0,1.7763568394002505e-15,0.1123253967209017
10,1,random,19,1.1102230246251565e-16,4.440892098500626e-16,0.7183922452373896
10,2,simplex,0,9.992007221626409e-16,1.2212453270876722e-15,2.3321459728990064
10,2,simplex,1,0.0,1.7763568394002505e-15,0.037580482282891126
10,2,simplex,2,3.552713678800501e-15,1.7763568394002505e-15,1.7927765973000023
10,2,simplex,3,8.881784197001252e-16,0.0,0.889002430600975
10,2,simplex,4,4.440892098500626e-16,0.0,0.5904066231062117
10,2,simplex,5,1.7763568394002505e-15,1.7763568394002505e-15,0.26566384761930806
10,2,simplex,6,4.440892098500626e-16,4.440892098500626e-16,2.094386633513274
10,2,simplex,7,8.881784197001252e-16,4.440892098500626e-16,0.2870477933205109
10,2,simplex,8,8.881784197001252e-16,1.3322676295501878e-15,1.5276550365172525
10,2,simplex,9,8.881784197001252e-16,1.7763568394002505e-15,5.860023266742521
10,2,simplex,10,8.881784197001252e-16,2.220446049250313e-15,1.0875164193334754
10,2,simplex,11,4.440892098500626e-16,4.440892098500626e-16,2.7731707459423145
